Size,Run,TimeMs
350000,64,0.001000000000000
350000,65,0.001000000000000
350000,66,0.001000000000000
350000,67,0.001000000000000
350000,68,0.000000000000000
350000,69,0.001000000000000
350000,70,0.001000000000000
350000,71,0.000000000000000
350000,72,0.001000000000000
350000,73,0.001000000000000
350000,74,0.001000000000000
350000,75,0.000000000000000
350000,76,0.001000000000000
350000,77,0.001000000000000
350000,78,0.001000000000000
350000,79,0.001000000000000
350000,80,0.001000000000000
350000,81,0.000000000000000
350000,82,0.001000000000000
350000,83,0.001000000000000
350000,84,0.001000000000000
350000,85,0.001000000000000
350000,86,0.000000000000000
350000,87,0.000000000000000
350000,88,0.001000000000000
350000,89,0.001000000000000
350000,90,0.001000000000000
350000,91,0.001000000000000
350000,92,0.001000000000000
350000,93,0.001000000000000
350000,94,0.001000000000000
350000,95,0.001000000000000
350000,96,0.001000000000000
350000,97,0.000000000000000
350000,98,0.001000000000000
350000,99,0.001000000000000
350000,100,0.001000000000000
400000,1,0.001000000000000
400000,2,0.001000000000000
400000,3,0.001000000000000
400000,4,0.000000000000000
400000,5,0.001000000000000
400000,6,0.001000000000000
400000,7,0.001000000000000
400000,8,0.001000000000000
400000,9,0.001000000000000
400000,10,0.001000000000000
400000,11,0.001000000000000
400000,12,0.000000000000000
400000,13,0.001000000000000
400000,14,0.000000000000000
400000,15,0.000000000000000
400000,16,0.001000000000000
400000,17,0.000000000000000
400000,18,0.001000000000000
400000,19,0.000000000000000
400000,20,0.001000000000000
400000,21,0.001000000000000
400000,22,0.001000000000000
400000,23,0.000000000000000
400000,24,0.000000000000000
400000,25,0.001000000000000
400000,26,0.001000000000000
400000,27,0.001000000000000
400000,28,0.001000000000000
400000,29,0.001000000000000
400000,30,0.001000000000000
400000,31,0.001000000000000
400000,32,0.000000000000000
400000,33,0.001000000000000
400000,34,0.001000000000000
400000,35,0.001000000000000
400000,36,0.001000000000000
400000,37,0.001000000000000
400000,38,0.001000000000000
400000,39,0.001000000000000
400000,40,0.001000000000000
400000,41,0.001000000000000
400000,42,0.001000000000000
400000,43,0.001000000000000
400000,44,0.000000000000000
400000,45,0.001000000000000
400000,46,0.001000000000000
400000,47,0.001000000000000
400000,48,0.001000000000000
400000,49,0.001000000000000
400000,50,0.000000000000000
400000,51,0.000000000000000
400000,52,0.001000000000000
400000,53,0.001000000000000
400000,54,0.001000000000000
400000,55,0.001000000000000
400000,56,0.001000000000000
400000,57,0.001000000000000
400000,58,0.001000000000000
400000,59,0.000000000000000
400000,60,0.000000000000000
400000,61,0.000000000000000
400000,62,0.000000000000000
400000,63,0.001000000000000
400000,64,0.000000000000000
400000,65,0.000000000000000
400000,66,0.000000000000000
400000,67,0.001000000000000
400000,68,0.000000000000000
400000,69,0.001000000000000
400000,70,0.001000000000000
400000,71,0.000000000000000
400000,72,0.001000000000000
400000,73,0.000000000000000
400000,74,0.001000000000000
400000,75,0.001000000000000
400000,76,0.001000000000000
400000,77,0.000000000000000
400000,78,0.000000000000000
400000,79,0.001000000000000
400000,80,0.001000000000000
400000,81,0.001000000000000
400000,82,0.001000000000000
400000,83,0.001000000000000
400000,84,0.000000000000000
400000,85,0.001000000000000
400000,86,0.001000000000000
400000,87,0.001000000000000
400000,88,0.001000000000000
400000,89,0.001000000000000
400000,90,0.000000000000000
400000,91,0.001000000000000
400000,92,0.000000000000000
400000,93,0.001000000000000
400000,94,0.001000000000000
400000,95,0.001000000000000
400000,96,0.000000000000000
400000,97,0.001000000000000
400000,98,0.001000000000000
400000,99,0.001000000000000
400000,100,0.000000000000000
